shape_id,route_id,route_name,direction_id,stop_sequence,segment_name,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,distance_m,geometry
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,32,Wildwood Trail - Park Place,Wildwood Trail,Park Place,adf533b7-e881-4678-82cf-8270db9498f4 - dfefcf85-3864-45b9-9e1f-b07d31a945b6,adf533b7-e881-4678-82cf-8270db9498f4,dfefcf85-3864-45b9-9e1f-b07d31a945b6,3182.7190528814212,"LINESTRING (-79.71363959 44.35190209, -79.71363959 44.35190209, -79.6786981629549 44.3408819640208, -79.68020069 44.34022719)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,0,Park Place - South Village Way,Park Place,South Village Way,dfefcf85-3864-45b9-9e1f-b07d31a945b6 - ca267cbd-2d9b-4495-aa8e-cd7839dea74e,dfefcf85-3864-45b9-9e1f-b07d31a945b6,ca267cbd-2d9b-4495-aa8e-cd7839dea74e,138.1090735836034,"LINESTRING (-79.68020069 44.34022719, -79.68020069 44.34022719, -79.67928743 44.33917077)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,7,South Village Way - Hart Drive,South Village Way,Hart Drive,ca267cbd-2d9b-4495-aa8e-cd7839dea74e - e98d4017-12a9-462a-95e8-d03a7273830f,ca267cbd-2d9b-4495-aa8e-cd7839dea74e,e98d4017-12a9-462a-95e8-d03a7273830f,6029.671792701452,"LINESTRING (-79.67928743 44.33917077, -79.67928743 44.33917077, -79.7149334678014 44.3639985837935, -79.706946 44.381728)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,54,Hart Drive - Sarjeant Drive,Hart Drive,Sarjeant Drive,e98d4017-12a9-462a-95e8-d03a7273830f - 10f90679-c3b9-4bf7-a6ff-e192133b010f,e98d4017-12a9-462a-95e8-d03a7273830f,10f90679-c3b9-4bf7-a6ff-e192133b010f,935.4933287927835,"LINESTRING (-79.706946 44.381728, -79.706946 44.381728, -79.716937 44.377304)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,53,Sarjeant Drive - 120 Mapleview Drive West,Sarjeant Drive,120 Mapleview Drive West,10f90679-c3b9-4bf7-a6ff-e192133b010f - ee7ec2e2-3058-44dd-9534-9a513e18946c,10f90679-c3b9-4bf7-a6ff-e192133b010f,ee7ec2e2-3058-44dd-9534-9a513e18946c,9172.802465559153,"LINESTRING (-79.716937 44.377304, -79.716937 44.377304, -79.6910175496946 44.3868791691589, -79.6921172554563 44.3863789371478, -79.682734887763 44.3359815678585, -79.69588091 44.33304124)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,15,120 Mapleview Drive West - Dunlop at High Street,120 Mapleview Drive West,Dunlop at High Street,ee7ec2e2-3058-44dd-9534-9a513e18946c - e9657706-8201-45b6-80a2-77ffb5620190,ee7ec2e2-3058-44dd-9534-9a513e18946c,e9657706-8201-45b6-80a2-77ffb5620190,15369.154815341106,"LINESTRING (-79.69588091 44.33304124, -79.69588091 44.33304124, -79.7198901903564 44.375938437935, -79.6799668478946 44.3410938585457, -79.6952929911192 44.3868067495112)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,58,Dunlop at High Street - Mapleview at Park Place,Dunlop at High Street,Mapleview at Park Place,e9657706-8201-45b6-80a2-77ffb5620190 - 3642c9e9-33b8-47eb-8bd6-2eec2c10380f,e9657706-8201-45b6-80a2-77ffb5620190,3642c9e9-33b8-47eb-8bd6-2eec2c10380f,7074.799477835753,"LINESTRING (-79.6952929911192 44.3868067495112, -79.6952929911192 44.3868067495112, -79.6868145279178 44.3350615701116, -79.680202882302 44.3406419062997, -79.6805260885075 44.3363892636531)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,10,Mapleview at Park Place - Barrie View Drive,Mapleview at Park Place,Barrie View Drive,3642c9e9-33b8-47eb-8bd6-2eec2c10380f - ad116bee-3c76-4cf5-8a91-d32e6a322e8d,3642c9e9-33b8-47eb-8bd6-2eec2c10380f,ad116bee-3c76-4cf5-8a91-d32e6a322e8d,680.3847681438107,"LINESTRING (-79.6805260885075 44.3363892636531, -79.6805260885075 44.3363892636531, -79.6887229197456 44.3346860608272)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,13,Barrie View Drive - Manhattan Homes,Barrie View Drive,Manhattan Homes,ad116bee-3c76-4cf5-8a91-d32e6a322e8d - 7f0e1800-0663-49af-9cca-db6b8017fb51,ad116bee-3c76-4cf5-8a91-d32e6a322e8d,7f0e1800-0663-49af-9cca-db6b8017fb51,3998.3824533178094,"LINESTRING (-79.6887229197456 44.3346860608272, -79.6887229197456 44.3346860608272, -79.713236 44.366088)"
70196ee1-8c41-4257-aa0d-ca631afddd84,f752746f-c8a2-4092-ab82-ad46de8cb5ac,2A DUNLOP,0,46,Manhattan Homes - Cuthbert Street,Manhattan Homes,Cuthbert Street,7f0e1800-0663-49af-9cca-db6b8017fb51 - f01c1c5c-315e-4509-9e2c-746407e271fb,7f0e1800-0663-49af-9cca-db6b8017fb51,f01c1c5c-315e-4509-9e2c-746407e271fb,1010.9232912151944,"LINESTRING (-79.713236 44.366088, -79.713236 44.366088, -79.7141100295848 44.3646919348652, -79.7153934666749 44.3627433098998, -79.7152786 44.35732942)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,77,Collier Street - Georgian College,Collier Street,Georgian College,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e - 29f7b870-49b5-44f0-9853-3071109287c0,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,29f7b870-49b5-44f0-9853-3071109287c0,7159.263602661181,"LINESTRING (-79.67656421 44.3916347, -79.67656421 44.3916347, -79.6631614663101 44.4143329211672, -79.668844 44.412305, -79.6625391937816 44.3951899942869, -79.6691320639331 44.4120865709833)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,40,Georgian College - Alliance Boulevard,Georgian College,Alliance Boulevard,29f7b870-49b5-44f0-9853-3071109287c0 - 447d4b7f-a169-4793-b9e4-5500c0ba63e3,29f7b870-49b5-44f0-9853-3071109287c0,447d4b7f-a169-4793-b9e4-5500c0ba63e3,1307.2848488788263,"LINESTRING (-79.6691320639331 44.4120865709833, -79.6691320639331 44.4120865709833, -79.6842905690843 44.4075683896284)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,22,Alliance Boulevard - Hickling Trail,Alliance Boulevard,Hickling Trail,447d4b7f-a169-4793-b9e4-5500c0ba63e3 - eab8fec5-7c28-4442-8b25-c9031eb0a1ad,447d4b7f-a169-4793-b9e4-5500c0ba63e3,eab8fec5-7c28-4442-8b25-c9031eb0a1ad,2370.888577158978,"LINESTRING (-79.6842905690843 44.4075683896284, -79.6842905690843 44.4075683896284, -79.6837045063796 44.4077641908982, -79.65458849 44.40830721)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,67,Hickling Trail - Celeste Drive,Hickling Trail,Celeste Drive,eab8fec5-7c28-4442-8b25-c9031eb0a1ad - 6c4c75c6-e0b6-475c-ae93-08ac205246d8,eab8fec5-7c28-4442-8b25-c9031eb0a1ad,6c4c75c6-e0b6-475c-ae93-08ac205246d8,3797.51074566083,"LINESTRING (-79.65458849 44.40830721, -79.65458849 44.40830721, -79.7010938 44.41588126)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,16,Celeste Drive - RVH Atrium Entrance,Celeste Drive,RVH Atrium Entrance,6c4c75c6-e0b6-475c-ae93-08ac205246d8 - 7d3a9d37-8c8b-48e4-aa54-d73b109d5e0c,6c4c75c6-e0b6-475c-ae93-08ac205246d8,7d3a9d37-8c8b-48e4-aa54-d73b109d5e0c,6682.160710954067,"LINESTRING (-79.7010938 44.41588126, -79.7010938 44.41588126, -79.6535001488626 44.415282423215, -79.6658772030996 44.4152864465288, -79.67525286527 44.4109627253391, -79.663366 44.414355)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,50,RVH Atrium Entrance - 322 Georgian Drive,RVH Atrium Entrance,322 Georgian Drive,7d3a9d37-8c8b-48e4-aa54-d73b109d5e0c - 79306634-f4ef-43cd-83b6-f4caa5d98182,7d3a9d37-8c8b-48e4-aa54-d73b109d5e0c,79306634-f4ef-43cd-83b6-f4caa5d98182,8867.273628414732,"LINESTRING (-79.663366 44.414355, -79.663366 44.414355, -79.6535283120589 44.4155224809362, -79.6935079809134 44.391523414345, -79.6586097573406 44.4164143154868)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,61,322 Georgian Drive - Johnson at Blake,322 Georgian Drive,Johnson at Blake,79306634-f4ef-43cd-83b6-f4caa5d98182 - c1fd6f9e-1c3b-4488-bc49-431757443cc0,79306634-f4ef-43cd-83b6-f4caa5d98182,c1fd6f9e-1c3b-4488-bc49-431757443cc0,2071.0979136294045,"LINESTRING (-79.6586097573406 44.4164143154868, -79.6586097573406 44.4164143154868, -79.656562 44.397829)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,69,Johnson at Blake - Robin Court,Johnson at Blake,Robin Court,c1fd6f9e-1c3b-4488-bc49-431757443cc0 - 26d6d61b-b746-40d8-a21b-0b03bec13368,c1fd6f9e-1c3b-4488-bc49-431757443cc0,26d6d61b-b746-40d8-a21b-0b03bec13368,17120.88367157034,"LINESTRING (-79.656562 44.397829, -79.656562 44.397829, -79.7030445756343 44.4127423711265, -79.6628905631835 44.3951497611493, -79.6533740850314 44.4148841151526, -79.6917296762305 44.3876261644141, -79.689336 44.41184)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,19,Robin Court - Owen Street,Robin Court,Owen Street,26d6d61b-b746-40d8-a21b-0b03bec13368 - 10b82a80-89ae-47f0-9620-80834ab2bf68,26d6d61b-b746-40d8-a21b-0b03bec13368,10b82a80-89ae-47f0-9620-80834ab2bf68,7177.0771705744755,"LINESTRING (-79.689336 44.41184, -79.689336 44.41184, -79.6535135599085 44.4159409055674, -79.668877 44.414429, -79.668877 44.414429, -79.6876996569454 44.390480034976)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,83,Owen Street - Bayfield at Cundles,Owen Street,Bayfield at Cundles,10b82a80-89ae-47f0-9620-80834ab2bf68 - 7132c4f9-1a15-4c47-a21d-6d3fb68f9f62,10b82a80-89ae-47f0-9620-80834ab2bf68,7132c4f9-1a15-4c47-a21d-6d3fb68f9f62,5757.325699927573,"LINESTRING (-79.6876996569454 44.390480034976, -79.6876996569454 44.390480034976, -79.6704061132912 44.413907791013, -79.70328888 44.40466177)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,8,Bayfield at Cundles - Johnson at Grove,Bayfield at Cundles,Johnson at Grove,7132c4f9-1a15-4c47-a21d-6d3fb68f9f62 - dd6223db-0069-4609-b8b4-c0de18a4deb8,7132c4f9-1a15-4c47-a21d-6d3fb68f9f62,dd6223db-0069-4609-b8b4-c0de18a4deb8,11765.522014960266,"LINESTRING (-79.70328888 44.40466177, -79.70328888 44.40466177, -79.6829762865887 44.4077427332248, -79.6624037422182 44.4155050465766, -79.6620711482806 44.4161621878244, -79.690049 44.387362, -79.6923707242233 44.3919646377542, -79.6792506980449 44.3912484879046, -79.6621851421705 44.3952409562612, -79.65513496 44.40542054)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,68,Johnson at Grove - Georgian Mall,Johnson at Grove,Georgian Mall,dd6223db-0069-4609-b8b4-c0de18a4deb8 - f711a3fb-539a-4031-b60a-1216334f1737,dd6223db-0069-4609-b8b4-c0de18a4deb8,f711a3fb-539a-4031-b60a-1216334f1737,4316.6133671692305,"LINESTRING (-79.65513496 44.40542054, -79.65513496 44.40542054, -79.6687860589496 44.4135336228331, -79.7051031711759 44.4110941535887)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,11,Georgian Mall - Maple at Ross,Georgian Mall,Maple at Ross,f711a3fb-539a-4031-b60a-1216334f1737 - 38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,f711a3fb-539a-4031-b60a-1216334f1737,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,6177.337888296746,"LINESTRING (-79.7051031711759 44.4110941535887, -79.7051031711759 44.4110941535887, -79.6688142221459 44.4141867407672, -79.69253335 44.39018841)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,87,Maple at Ross - Meyer Avenue,Maple at Ross,Meyer Avenue,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f - 3c80af69-4374-4af3-bee5-87021a56daa6,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,3c80af69-4374-4af3-bee5-87021a56daa6,5918.387998406368,"LINESTRING (-79.69253335 44.39018841, -79.69253335 44.39018841, -79.6656103232867 44.4146883138828, -79.69606761 44.41804245)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,17,Meyer Avenue - Cheltenham Road,Meyer Avenue,Cheltenham Road,3c80af69-4374-4af3-bee5-87021a56daa6 - 10d54288-9c54-4bab-9046-aa350f4ec5a8,3c80af69-4374-4af3-bee5-87021a56daa6,10d54288-9c54-4bab-9046-aa350f4ec5a8,24217.056310546173,"LINESTRING (-79.69606761 44.41804245, -79.69606761 44.41804245, -79.6657404104316 44.3953120348043, -79.6628717877192 44.4152985164701, -79.691360872469 44.3906986350237, -79.6565860305182 44.3972968695937, -79.7079261963324 44.4099086171334, -79.692972880183 44.3907442325797, -79.6852427533414 44.407170081566, -79.6889173799108 44.4115246481612, -79.6708245379224 44.4136583455597, -79.65399405 44.41152705)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,66,Cheltenham Road - Coulter Street,Cheltenham Road,Coulter Street,10d54288-9c54-4bab-9046-aa350f4ec5a8 - aeabd1ca-ab79-4299-9b64-925c209df9d2,10d54288-9c54-4bab-9046-aa350f4ec5a8,aeabd1ca-ab79-4299-9b64-925c209df9d2,4265.569865580849,"LINESTRING (-79.65399405 44.41152705, -79.65399405 44.41152705, -79.6619584954952 44.4159838209142, -79.699795 44.400654)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,7,Coulter Street - Maple at Ross,Coulter Street,Maple at Ross,aeabd1ca-ab79-4299-9b64-925c209df9d2 - 993d5457-e411-4de2-9a9b-904354169b9a,aeabd1ca-ab79-4299-9b64-925c209df9d2,993d5457-e411-4de2-9a9b-904354169b9a,12536.106275038504,"LINESTRING (-79.699795 44.400654, -79.699795 44.400654, -79.6768782840299 44.3914228315009, -79.6803115117736 44.3907938534494, -79.7023324490984 44.4150450477031, -79.7034348370692 44.4119940347668, -79.669038186612 44.4143463322131, -79.6773047552886 44.3914483124881, -79.69250726 44.39039984)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,3,Maple at Ross - Downtown Barrie Terminal,Maple at Ross,Downtown Barrie Terminal,993d5457-e411-4de2-9a9b-904354169b9a - 837579f7-8c0e-4fb3-980c-2f73d3f4977e,993d5457-e411-4de2-9a9b-904354169b9a,837579f7-8c0e-4fb3-980c-2f73d3f4977e,321.2125869733496,"LINESTRING (-79.69250726 44.39039984, -79.69250726 44.39039984, -79.6910255963222 44.3877106540031)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,0,Downtown Barrie Terminal - Downtown Barrie Terminal,Downtown Barrie Terminal,Downtown Barrie Terminal,837579f7-8c0e-4fb3-980c-2f73d3f4977e - 837579f7-8c0e-4fb3-980c-2f73d3f4977e,837579f7-8c0e-4fb3-980c-2f73d3f4977e,837579f7-8c0e-4fb3-980c-2f73d3f4977e,0.0,"LINESTRING (-79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,90,Downtown Barrie Terminal - 115 Bell Farm,Downtown Barrie Terminal,115 Bell Farm,837579f7-8c0e-4fb3-980c-2f73d3f4977e - 64befd30-0b6e-4364-b56f-7f27edd5e0de,837579f7-8c0e-4fb3-980c-2f73d3f4977e,64befd30-0b6e-4364-b56f-7f27edd5e0de,20548.089070011694,"LINESTRING (-79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031, -79.690307 44.387241, -79.6657833257784 44.4149216660811, -79.6620483495026 44.4155560085509, -79.7064201358807 44.4105362540803, -79.701842945924 44.4155439386096, -79.6736006244183 44.41084604924, -79.6632070638661 44.3951524433585, -79.66909 44.412475, -79.66909 44.412475, -79.6950033125283 44.4185560595129, -79.6619289911943 44.4157424220885, -79.6629844405046 44.4151456305471, -79.67581077 44.4107726)"
70b40c22-043f-4450-a169-97f22405b0f3,7ed2e5aa-aa4b-4d87-8ac7-56bb6c5c4508,100C Red Express,0,26,115 Bell Farm - Grove Street,115 Bell Farm,Grove Street,64befd30-0b6e-4364-b56f-7f27edd5e0de - 0c9f7705-92a9-4cb3-9bb7-01a2ed7ff7d3,64befd30-0b6e-4364-b56f-7f27edd5e0de,0c9f7705-92a9-4cb3-9bb7-01a2ed7ff7d3,2264.790715740663,"LINESTRING (-79.67581077 44.4107726, -79.67581077 44.4107726, -79.69624255 44.39659223)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,25,314 Georgian Drive - Bell Farm at St Vincent,314 Georgian Drive,Bell Farm at St Vincent,03483c32-1b22-405c-a30d-ccfc111e5354 - 130939a4-bfa2-4225-a46a-d65c663c27bf,03483c32-1b22-405c-a30d-ccfc111e5354,130939a4-bfa2-4225-a46a-d65c663c27bf,2465.1252946215704,"LINESTRING (-79.65657733 44.41637423, -79.65657733 44.41637423, -79.6631212331725 44.4147567102168, -79.68485661 44.4074014)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,77,Bell Farm at St Vincent - Georgian College,Bell Farm at St Vincent,Georgian College,130939a4-bfa2-4225-a46a-d65c663c27bf - 29f7b870-49b5-44f0-9853-3071109287c0,130939a4-bfa2-4225-a46a-d65c663c27bf,29f7b870-49b5-44f0-9853-3071109287c0,5632.04519908779,"LINESTRING (-79.68485661 44.4074014, -79.68485661 44.4074014, -79.6792292403716 44.3912189836037, -79.6629281141119 44.3950786826061, -79.66909 44.412475, -79.66909 44.412475, -79.6688048344138 44.4141491898387, -79.6691320639331 44.4120865709833)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,55,Georgian College - Maple at Ross,Georgian College,Maple at Ross,29f7b870-49b5-44f0-9853-3071109287c0 - 38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,29f7b870-49b5-44f0-9853-3071109287c0,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,29132.902802823104,"LINESTRING (-79.6691320639331 44.4120865709833, -79.6691320639331 44.4120865709833, -79.6757745549544 44.4108608013905, -79.6619960464237 44.415773267494, -79.6690341632983 44.4144200929654, -79.6690636675992 44.4136100657946, -79.7041308703501 44.4116936273392, -79.703185391616 44.4126525171192, -79.6723238928511 44.4107173031996, -79.6532855721286 44.4148639985838, -79.6917725915773 44.3876516454012, -79.6626357533119 44.4154768833802, -79.6768568263564 44.3913986916184, -79.66932 44.412305, -79.6600983834325 44.4166503498942, -79.6623836256494 44.4155412564004, -79.6534397991562 44.4154715189619, -79.6652911403949 44.4146373519085, -79.69253335 44.39018841)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,96,Maple at Ross - Owen Street,Maple at Ross,Owen Street,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f - ba28c6ac-696c-483d-8781-67a1389674d0,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,ba28c6ac-696c-483d-8781-67a1389674d0,13853.659890840743,"LINESTRING (-79.69253335 44.39018841, -79.69253335 44.39018841, -79.6616031027796 44.3953187403273, -79.6631024577083 44.4149391004407, -79.7034053327683 44.4122314102788, -79.668844 44.412305, -79.669298360902 44.4136073835854, -79.6687981288909 44.4135604449249, -79.6875199489307 44.3903620177723)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,8,Owen Street - RVH Atrium Entrance,Owen Street,RVH Atrium Entrance,ba28c6ac-696c-483d-8781-67a1389674d0 - e1301ff3-7d0c-47a6-bac0-3879b1ad6cbd,ba28c6ac-696c-483d-8781-67a1389674d0,e1301ff3-7d0c-47a6-bac0-3879b1ad6cbd,14553.054058721362,"LINESTRING (-79.6875199489307 44.3903620177723, -79.6875199489307 44.3903620177723, -79.6689912479515 44.4136784621286, -79.6902249568835 44.3872587017571, -79.6911047214928 44.3903620177723, -79.6914265865938 44.3906919295008, -79.6658570865308 44.4153454551307, -79.6658181944977 44.3952570495163, -79.663549 44.414484)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,40,RVH Atrium Entrance - Bayfield Mall,RVH Atrium Entrance,Bayfield Mall,e1301ff3-7d0c-47a6-bac0-3879b1ad6cbd - fca2f82f-6762-4c88-81b6-36c3ca3eb739,e1301ff3-7d0c-47a6-bac0-3879b1ad6cbd,fca2f82f-6762-4c88-81b6-36c3ca3eb739,4936.752205640493,"LINESTRING (-79.663549 44.414484, -79.663549 44.414484, -79.6533700617176 44.4160200307381, -79.6826611270106 44.4078594093239, -79.70051743 44.40113899)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,92,Bayfield Mall - Georgian Mall,Bayfield Mall,Georgian Mall,fca2f82f-6762-4c88-81b6-36c3ca3eb739 - bdddb69e-7344-4e21-882c-451b656dcd94,fca2f82f-6762-4c88-81b6-36c3ca3eb739,bdddb69e-7344-4e21-882c-451b656dcd94,16219.036745281312,"LINESTRING (-79.70051743 44.40113899, -79.70051743 44.40113899, -79.6906071716909 44.3880526356728, -79.6630622245706 44.4151349017104, -79.6852266600863 44.4072103147036, -79.6656197110188 44.4148009666682, -79.694959056077 44.4186646889844, -79.6720918817575 44.4117056972805, -79.7064871911101 44.4106623179115)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,89,Georgian Mall - Cheltenham Road,Georgian Mall,Cheltenham Road,bdddb69e-7344-4e21-882c-451b656dcd94 - 133ecb18-9163-4fb0-b319-68b209cd729d,bdddb69e-7344-4e21-882c-451b656dcd94,133ecb18-9163-4fb0-b319-68b209cd729d,4197.620619609744,"LINESTRING (-79.7064871911101 44.4106623179115, -79.7064871911101 44.4106623179115, -79.65379228 44.41169531)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,21,Cheltenham Road - Grove Street,Cheltenham Road,Grove Street,133ecb18-9163-4fb0-b319-68b209cd729d - fe407ebd-ff5c-4837-a8c7-bed72a8853e1,133ecb18-9163-4fb0-b319-68b209cd729d,fe407ebd-ff5c-4837-a8c7-bed72a8853e1,3789.4842766623565,"LINESTRING (-79.65379228 44.41169531, -79.65379228 44.41169531, -79.6963538048478 44.3964425859715)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,93,Grove Street - Margaret Drive,Grove Street,Margaret Drive,fe407ebd-ff5c-4837-a8c7-bed72a8853e1 - 0905e0f7-5100-473c-8eee-047dccc3e1cd,fe407ebd-ff5c-4837-a8c7-bed72a8853e1,0905e0f7-5100-473c-8eee-047dccc3e1cd,2419.377943539498,"LINESTRING (-79.6963538048478 44.3964425859715, -79.6963538048478 44.3964425859715, -79.69612789 44.41822043)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,81,Margaret Drive - St Vincent at Cundles,Margaret Drive,St Vincent at Cundles,0905e0f7-5100-473c-8eee-047dccc3e1cd - 47fb20c9-a77d-4620-9055-985e52a3cc45,0905e0f7-5100-473c-8eee-047dccc3e1cd,47fb20c9-a77d-4620-9055-985e52a3cc45,16311.098553289792,"LINESTRING (-79.69612789 44.41822043, -79.69612789 44.41822043, -79.6699233156397 44.4136422523047, -79.6621382035099 44.4161930332299, -79.6688169043551 44.4136637099781, -79.6688370209239 44.4142967113433, -79.6772202656996 44.391438924756, -79.6930171366344 44.3907764190898, -79.6620979703723 44.4155640551784, -79.7080388491177 44.4098992294013, -79.68921308 44.41205785)"
721ac9c5-8e59-4c44-98bb-ecd962464468,1ef7ff7e-b87f-4b84-88c2-fa84efa48fb5,100D Blue Express ,0,79,St Vincent at Cundles - Downtown Barrie Terminal,St Vincent at Cundles,Downtown Barrie Terminal,47fb20c9-a77d-4620-9055-985e52a3cc45 - 837579f7-8c0e-4fb3-980c-2f73d3f4977e,47fb20c9-a77d-4620-9055-985e52a3cc45,837579f7-8c0e-4fb3-980c-2f73d3f4977e,4310.369568106627,"LINESTRING (-79.68921308 44.41205785, -79.68921308 44.41205785, -79.7020226539387 44.4155828306426, -79.6910255963222 44.3877106540031)"
